title,description
Dell Latitude 7410 2 in 1 i7/16GB/256GB/Windows 11 Pro,"Dell Latitude 7410 14"" FHD i7-10610U 16GB DDR4 512GB SSD Touchscreen 2-in-1 Windows 11 Processor Model Intel Core I7-10610U 1.80Ghz (Up to 4.90) Memory 16GB DDR Display 14"" Touch Screen Yes Screen Resolution 1920x1080 Intel UHD Graphics Network/Communication Wireless LAN Yes Built-in Devices Webcam Yes Speakers Yes Microphone Yes Keyboard Backlight Yes Interfaces/Ports HDMI Port Yes USB 3.0 Ports 2 USB Type C 2 Operating System Windows 11 Pro Operating System Architecture 64-bit Battery/ AC Adapter Information Battery Capacity 52 Wh AC Adapter Yes ***PRICE FAIR & FIRM***"
Dell Latitude 5400 Quad Core i5/16GB/256GB,"Specifications Model: Dell Latitude 5400 Memory: 16GB DDR4 Power Cord: Yes (original Dell) Processor: i5-8365U 4 cores/8 Threads Processor Speed: 1.6GHz Turbo 1.90GHz Hard Drive Type: nVME SSD HD Capacity: 256GB OS: Windows 11 64 bit (Genuine) Screen Size: 14.1"" Graphic Card: Integrated Intel UHD 620 ***PRICE FAIR & FIRM*** *** FEW IN STOCK***"
Dell Latitude 7430 2 in 1 11th Gen i7/16GB/2TB/Windows 11 Pro,"Dell Latitude 7430 14"" FHD Intel vPRO i7-1265U 1.8GHz 16GB RAM 2TB SSD +Charger Intel Core i7-1265U 10 Core 16GB DDR4 SSD: 2TB nVME Graphics: Intel Iris Xe Graphics. 14"" FHD LCD: 1920 x 1080 FHD Battery in excellent condition Cosmetic Condition: A+ Working Condition: Excellent. *** PRICE FAIR & FIRM***"
Dell Latitude 5420 11th Gen i5 Quad/16GB/256GB,"Latitude 5420 14"" 1920x1080 CPU: Intel Core i5-1145G7 2.60GHz 4 cores/8 threads RAM: 16GB RAM DDR4 3200 SSD: 256GB SSD OS: Windows 11 PRO Condition: Used - Good Physical and Excellent mechanical. Comes with: Laptop + Power Adapter. ***PRICE FAIR & FIRM***"
Dell Latitude 7420 11th Gen i7/16GB/256GB/Windows 11 Pro,"Dell Latitude 7420 Laptop 14 • 14-inch (1920 x 1080) Full HD Touchscreen Display • Intel Core i7-1185G7 Processor (Quad-Core, 1.8GHz, 6MB Cache) • 16GB DDR4 Ram System Memory - 256GB SATA Solid State Drive (SSD) • Intel Iris Xe Graphics • USB 3.2 Gen 1 (PowerShare), 2 x USB-C (supports Thunderbolt 4, DisplayPort Alt Mode) (Power Delivery) HDMI, Headphone/microphone combo jack, Webcam • 10/100/1000 Gigabit Ethernet • 4-cell Lithium-Ion Battery • Windows 11 Professional *** PRICE FAIR & FIRM***"
"Dell Latitude 5450 14"" Ultra 5 135H/16GB/512GB","Model Latitude 5450 Release Year 2024 Operating System Windows 11 Pro Processor Brand Intel Processor Ultra 5 135H Processor Speed 2.1GHz Memory 16GB RAM Storage 512GB Screen Size 14"" Resolution 1920 x 1080 Display HDR Refresh Rate 60Hz Bluetooth Yes Webcam Yes Microphone Yes Backlit Keyboard Yes WiFi Yes Color Silver Condition Flawless. FEW AVAILABLE!! *** PRICE FAIR & FIRM***"
Dell Latitude 7400 i7-8665U/32GB/512GB/Win 11 Pro,"Specs: Operating System: Windows 11 Pro CPU: Intel Core i7-8665U 4.80 GHz Memory: 32 GB DDR4 RAM Hard Drive: 512 GB nVME Solid State Ports: USB 3.2, HDMI, and More! Excellent battery & Original Dell Power Cord. ***PRICE FAIR & FIRM***"
Apple Mac Pro Tower A1481 - 12 core 2.7GHz / 32GB / D300 / 1TB,Hexacore 12 Core/24 Thread 2.7GHz 32GB DDR4 Ram 1TB SSD AMD Dual D300 2GB Graphics (total of 4GB of graphics) Wifi BT Mac OS Monterey ***PRICE FAIR & FIRM***
Dell Latitude 7310 i5 10th Gen/16GB/256GB/Win 11 Pro,"Intel Core i5-10310U Quad Core 1.70 GHz 6MB Cache (10th Gen Processor) Intel UHD Graphics Laptop, 13.3"" FHD (1920x1080) 256GB SSD 16GB RAM 3200MHz DDR4 Windows 11 Pro. ***PRICE FAIR & FIRM***"
Dell Latitude 7330 i5 12th Gen/16GB/256GB/Windows 11,"Specifications: Processor: Intel Core i5-1235U Memory: 16GB Storage: 256GB SSD Keyboard Backlight: Yes Webcam: Yes GPU: Alder Lake-UP3 GT2 [Iris Xe Graphics] Display: 13.3"" FHD (1920x1080) Operating System: Windows 11 Pro Battery Health: Excellent"
Dell Precision 5540 i7/32GB/256GB/nVidia T1000 4GB,"DELL Precision 5540 Processor: Intel CORE i7 9750H 2.60GHz 6 core/ 12 thread Memory (RAM): 32GB DDR4 Hard Drive: 256GB SSD Nvme LCD: 15.6"" 1920x1080 Bluetooth: Yes Input Devices: Backlight Keyboard Graphics: NVIDIA Quadro T1000 4GB/ Intel UHD Graphics 630 Webcam: Yes Operating System: Windows 11 PRO BATTERY EXCELLENT AS PER BIOS ** 2 available**. ***PRICE FAIR & FIRM*** Rochester, NY Location is approximate Seller information Chuck Dinsmore (51) Joined Facebook in 2008"
"iMac 21.5"" 2019","MacOS Sequoia Version 15.4.1 3GHz 6-Core Intel Core I5 Retina 3GHz 21.5"" 2019 Very Good Condition, includes Keyboard, Mouse & Line Cord I have 2 of these; they all must go!"
"iMac 21.5"" Late 2015 Computer For Sale","MacOS Monterey Version 12.7.4 21.5"" Model from Late 2015 Quad-Core Intel Core I5 8GB DDR3 I have 3 of these computers, all in very good condition, all must go! Sold with keyboard, mouse, and line cord."
"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk",Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.
Lenovo Thinkpad E495,Lenovo Thinkpad E495 Ryzen 5 3500u 12GB Ram 1TB HDD
Acer Computer Monitor,Perfectly working Acer monitor for sale. The model number is X233H. LCD monitor of decent size. I used it for a while and recently upgraded to a bigger one.
Dell Dimension L600cx -- Retro Gaming PC Computer w/ Windows Me,Dell Dimension L600cx Windows Me installed Mfd. 2000 Seems to be in good working order. The various specs are shown in the pictures on the ad. Price: $125 Must pick/meet up in the Gates area.
"(Various) Budget Laptop Computer PC (Dell, HP, Toshiba, etc)",I have a stack of various laptops. I can't list all the info here just email me if you need a mediocre (but functional & cheap) laptop and we can discuss options/details. Around $45 for a Windows XP or Windows 7 laptop (with battery/ac adapter). The prices vary depending on the laptop model. Newer ones will cost more. Pick up from Gates.
AST Bravo NB 4/25s ColorPlus (Retro 1990 MS DOS Laptop),AST Bravo NB 4/25s ColorPlus (Retro 1990 MS DOS Laptop) Seems to be working. (I don't know how to use MS DOS) Comes with AC adapter and a (dead) battery. Price: 100 If you want the optional Parallel Port Sound Card/Speaker set that will be sold separately. Pickup/meet in the Gates area.
Cat 5E plenum cable,Open Box Cat 5 E cable About 800 ft left
Custom Build Mid Night Black Dark Knight Gaming PC,R&D Model: 56X-RX580-MIDNITE Specs: CPU - AMD Ryzen 5 5600X x 3.7 - 4.6ghz x 6 core GPU - AMD RX 580 8 Gigs GDDR5 256 BIT Video Memory RAM - 16 GB DDR4 3600 Gaming Memory PATRIOT BLACKOUT EDITION Storage Boot - WD Black 512 gig SSD m.2 drive Storage 2 - WD Green 500 GIG Hard Drive 7200 RPM PS - Thermaltake - Smart 500 Watt ATX 80 Plus Power Supply OS - Windows 11 Home License Tower Only Power Cable will be included Price 450.00 Cash No Trades you will be ignored All Scammers and Deadbeats will be ignored Game Play Footage Fortnite - https://youtu.be/mgWpt4jgOAI DOOM ETERNAL - https://youtu.be/qSye-8JN9pY Halo Infinite - https://youtu.be/EWTd1vwmH60 Ninja Gaiden Black - https://youtu.be/tRCWTtCY3AE Thank you for looking
HP Desktop PC Tower Rebuild,RnD-P7-1370t Specs CPU - Intel i3 2120 3.30ghz x 2 RAM - 8 gigs DDR3 - 1600 GPU - AMD Radeon HD 7400 1gig GDDR3 SSD - 128 gig SSD Drive Sandisk 2.5 HDD - 320 gig WD green 7200 rpm hard drive DVD - DVDrw Drive OS - Windows 11 home coa Price - $65 cash only
RnD-OPTIPLEX 7040 Rebuild,RnD-OPTIPLEX 7040 Rebuild Specs CPU - Intel i5 6500 3.20 ghz - 3.60ghz x 4 GPU - Intel HD Graphics 530 RAM - 8 gig DDR4-2400 memory SSD - 256gig WD blue m.2 ssd drive OS - Windows 11 Pro Sysprep - preinstalled and pre configured emulator software included Accessories - Optional Keyboard and mouse price doesn't change if you don't need it Included - Power Cord Price - $85 cash
Custom Build Gaming PC,Model: RnD-i7kf5070 specs CPU - Intel i7 12700kf 3.60 ghz - 5.0ghz x 12 GPU - Nvidia RTX 5070 12 gigs GDDR7 RAM - Corsairs Vengence 64 gigs DDR4 2666 Storage 1 - Samsung 512 gigs SSD m.2 drive Storage 2 - WD black 1TB SSD m.2 Drive PS - 750 watt power supply OS - Windows 11 Pro activated Accessories power cord included Game Play footage coming soon see links below CALL OF DUTY BLACK OPS 6 4K max settings rtx on: https://youtu.be/kTf4OAnUgbA DOOM ETERNAL 4K max settings rtx on: https://youtu.be/LRVG3I8kNDo FORTNITE 4K max settings rtx on: https://youtu.be/xr0LTjorL9E Robo Cop Rogue City 4k max settings rtx on: https://youtu.be/ebha36f3PNY HITMAN 3 4k max settings rtx on: https://youtu.be/RjgqyyIMips Ninja Gaiden 2 4k max settings rtx on: Black https://youtu.be/JdmBa6BPxdg Price 1200 cash no trades All scammers and low ballers will be ignored
HP Chromebook model 14a. Parts or fix,"HP Chromebook model 14a. Come with a zippered soft case. READ: PARTS or FIX physically the screen and unit is in great shape, no damage. No power supply it looks like it takes USB. It had just enough power for me to try to turn it on (I cannot get it to boot up) The only 2 screens I can get is what's in the pictures look at the pics. Come over and see if you can get it running before you buy it. Reset it power wash it do whatever you want. Text or call me show contact info come see it on Akron Street Rochester New York 14609"
LN Acer 315 Chromebook w/Sleeve,"I bought this Chromebook on 4/26/24. I used it to stay in touch with the office on three one-week vacations. I have stored it in such a way as to prolong its battery life. This model sells right now for $179 + tax at Walmart. Here are the specs: Acer Chromebook 315 CB315-4H - Intel Celeron - N4500 / up to 2.8 GHz - Chrome OS - UHD Graphics - 4 GB RAM - 64 GB eMMC - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 Two weeks ago my work bought me a 17"" laptop so I don't need this Chromebook anymore. Very lightweight so you won't mind carrying it around. Yours for $90 cash. Comes with charger, sleeve, and paperwork. Pickup in GATES. Delivery for a fee."
Vortex Keyboard SSK Model M Kit New In Box - Black 6.25u WK (TKL),"Brand New In Box Vortex Model M SSK CNC Alumunim Keyboard Kit. Black, ANSI, 6.25u WK TKL. This is a fully CNC machined upper and lower. Includes a premium zipper carry case. Parts and specs below. This is an updated version of the legendary and highly sought-after IBM Model M. I bought this brand new but decided I wanted something a bit different. These are 270 new plus shipping - asking 220 picked up in Penfield. https://vortexgear.store/products/vortex-model-m-ssk-kit Specifications Wired ANSI / ISO Layout WK / WKL Case Color: Black Programmable via QMK/VIA/Vial N-Key Rollover Gasket Mount Structure Compatible With MX Switches And Clones (3-pin&5-pin) South-facing Switches And LEDs Customizable RGB Using VIA/Vial Software 1.6 mm Thickness PCB PCB Mount Stabilizers (Not included) USB Type-C Connectivity Vortex Aluminum Badges Contents Aluminum Badge x1 (Vortex Logo) Top And Bottom Case x1 FR-4 Plate x1 Hot-swap PCB x1 USB Daughter Board x1 Plate Foam: 3mm x2 (Main PCB And F-row) Poron switch Pad: 0.5mm x2 (Main PCB And F-row) Bottom Case Sound-dampening Foam: 3mm x1 (Main PCB) Gasket Set x1 M3 Scerw Set x1 Rubber Feet Set x1 Carrying Case x1"
Lenovo E495,Lenovo E495 Radeon Rx Vega 10 graphics Ryzen 73700u 16 GB ram 512 nvme 500 GB storage drive Windows 11 email or TXT ONLY 585-6six6-879zero
Workstation/CAD/Gaming Computer,256 SSD 1.5 T hard drive Xeon E3-1240 16 GB ram Quadro m2000 email or TXT ONLY 585-6six6-879zero
Mid Range Home or Office PC (Windows 11),Mid Range Home or Office PC Windows 11 i3 a couple i5 16gb 256 nvme wifi $150 individually or a deal for more than one email or TXT ONLY 585-6six6-879zero
Like New Higher End Home Office PC,Windows 11 Higher end home PC i3 10th gen 16gb 256 nvme $200 individually or a deal for the pair email or TXT ONLY 585-6six6-879zero
Pink Gaming Computer w/ RGB Lights,I7 8700 32 GB ddr4 500 GB mvme 2 T storage 1080ti graphics card 11 GB Bluetooth and wifi Windows 11 Tempered glass with pink case Customizable RGB lights email or TXT ONLY 585-6six6-879zero
Intel All in One i5-6600 Computer,"Intel all in one computer I5-6600 Does not come with the keyboard or mouse, if you need one it can be added for an extra cost All specs are in the pics Has Bluetooth and wifi email or TXT ONLY 585-6six6-879zero"
Lenovo ThinkPad E14 (intel core i5-10210U),Lenovo thinkpad e14 Intel core i5-10210U All specs in pics Open to any and all offers Brand new without box email or TXT ONLY 585-6six6-879zero
Intel All in One Computer i3-6300T,"All in one computer For all in one only, if you need a keyboard or mouse it can be added for an extra cost All specs are in the pics email or TXT ONLY 585-6six6-879zero"
Workstation/Nas Gaming PC,Workstation/Nas Gaming PC Has 10 seta ports Specs are in the pics Tower and power cord only email or TXT ONLY 585-6six6-879zero
Cyberpower Gaming PC (Windows 11),Cyberpower Gaming PC Specs are in the pics Windows 11 email or TXT ONLY 585-6six6-879zero
Intel Gaming Computer w/RGB Lights (Windows 11),Intel Gaming computer with RGB lights Windows 11 Specs are in the pics Graphics card is new---superclocked overclocked edition email or TXT ONLY 585-6six6-879zero
Dell Latitude E7450 w/backlit keyboard (Windows 11) MULTIPLE IN STOCK,"Dell latitude E7450 I5 CPU 8 gb ram (upgradeable) 256 m.2ssd Comes with charger, good battery Fresh copy of windows 10 or 11, your choice Have multiple in stock, willing to make a deal on multiple Specs may vary (multiple in stock) email or TXT ONLY 585-6six6-879zero"
Dell Latitude E7240 Laptop w/bluetooth,Dell latitude E7240 laptop Has bluetooth Specs in pics email or TXT ONLY 585-6six6-879zero
Dell Precision Workstation/Gaming (Windows 11),256 SSD 1.5 T storage Xeon 4 core 8 thread 16 GB ram ddr4 4 GB m200 graphics card Windows 11 email or TXT ONLY 585-6six6-879zero
Dell Latitude E5570 Laptop w/bluetooth,Dell latitude E5570 laptop Has bluetooth Specs are in the pics Has a gpu email or TXT ONLY 585-6six6-879zero
Dell Latitude E7270 Laptop w/bluetooth and webcam,Dell Latitude E7270 Laptop w/bluetooth and webcam Backlit keyboard Specs are in the pics Windows 10 or 11 email or TXT ONLY 585-6six6-879zero
Dell XPS 13 Ultrabook Touchscreen Laptop,Dell XPS 13 Ultrabook touchscreen laptop More specs are in the pics Has bluetooth email or TXT ONLY 585-6six6-879zero
Black Dell Laptop w/bluetooth,Black dell laptop with Bluetooth Specs are in the pics email or TXT ONLY 585-6six6-879zero
Dell XPS TouchScreen Laptop w/GPU,Dell XPS TouchScreen Laptop w/GPU Specs are in the pics email or TXT ONLY 585-6six6-879zero
Dell XPS Laptop w/Bluetooth (Windows 11),Dell XPS Laptop w/Bluetooth (Windows 11) Specs 256 ssd 16 gb ram I7 6820 HQ Intel HD graphics 530 Nvidia quadro M1000M Bluetooth and wifi Windows 11 email or TXT ONLY 585-6six6-879zero
ThinkPad Laptop T470s,"Thinkpad laptop t470s Like new, no longer have the box All specs are in the pics in the ad email or TXT ONLY 585-6six6-879zero"
Dell Laptop w/Bluetooth,dell laptop w/bluetooth specs are in pics email or TXT ONLY 585-6six6-879zero
Dell Latitude 7470 Laptop (more than one in stock),Dell latitude 7470 laptop More than one in stock Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero
Dell Latitude 7480 Laptop w/backlit keyboard (windows 11),Dell latitude 7480 laptop Backlit keyboard Windows 11 Specs are in the pics email or TXT ONLY 585-6six6-879zero
Dell Windows 11 Ultrabooks 7440 (have multiple in stock),Dell Windows 11 Ultrabooks Latitude 7440 Specs will vary slightly (have multiple in stock) email or TXT ONLY 585-6six6-879zero
