title,description,label,text,predicted_label,match,flagged,human_label,match_human
Mac Mini M2,"Bought a brand new Mac Mini M2 a year ago from the Apple store at Eastview mall. It's been sitting on my desk with no use, paid $650.00 with tax. .Literally brand new in perfect condition, I prefer to use windows.... Save some money and buy this... Local sales only...Cash only...Don't ask me to trade...And scammers don't text me or email me with all your BS please...Thanks for looking...Info below Mac mini M2 8-Core CPU and 10-Core GPU (Early 2023) 256GB SSD",computers,"Mac Mini M2 Bought a brand new Mac Mini M2 a year ago from the Apple store at Eastview mall. It's been sitting on my desk with no use, paid $650.00 with tax. .Literally brand new in perfect condition, I prefer to use windows.... Save some money and buy this... Local sales only...Cash only...Don't ask me to trade...And scammers don't text me or email me with all your BS please...Thanks for looking...Info below Mac mini M2 8-Core CPU and 10-Core GPU (Early 2023) 256GB SSD",computers,True,,computers,True
Gaming laptop for sale,"Brand new HP gaming laptop for sale. I bought it on Black Friday for my son for college but he no longer needs it. Brand new, still in box.",computers,"Gaming laptop for sale Brand new HP gaming laptop for sale. I bought it on Black Friday for my son for college but he no longer needs it. Brand new, still in box.",computers,True,,computers,True
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS TUF Gaming Laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS TUF Gaming Laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
ASUS TUF Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS TUF Gaming Laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
ASUS TUF Gaming laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS TUF Gaming laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
ASUS Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS Gaming Laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
ASUS Gaming Laptop,ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,ASUS Gaming Laptop ASUS TUF Gaming Laptop - Brazilian (I bought it in Brazil). - 144hz - Intel i5 Core - NVIDIA Geforce RTX 3050 - 16GB RAM Not gaming anymore - Looking for around $400 OBO. Meeting in person / any public places.,computers,True,,computers,True
TP-Link Deco AX1800 2-Pack WiFi Mesh,Brand new Deco AX1800 X20 2-Pack WiFi Mesh system. Open box but not used. https://www.tp-link.com/us/deco-mesh-wifi/product-family/deco-x20/,computers,TP-Link Deco AX1800 2-Pack WiFi Mesh Brand new Deco AX1800 X20 2-Pack WiFi Mesh system. Open box but not used. https://www.tp-link.com/us/deco-mesh-wifi/product-family/deco-x20/,computers,True,,computer_parts,False
Gaming PC,Great Budget and entry level gaming PC Comes with a new version of Windows 10 installed on a 256GB SSD and also has a 1TB Hard Drive inside Has a fan controller to turn to fans up or down on the PC and the CPU cooler does a great job of keeping everything cool. CPU: Xeon E3 1245v5 (4-core 8-threads 3.90GHz) GPU: AMD RX 580 RAM: 16GB DDR4 PSU: 650W Thermaltake Case: NZXT with plenty of room for any type of build and can fit many more drives. The cable management could be better but I just installed a brand new power supply and admittedly did not care to hide any wires better as I have just upgraded to a new PC myself. Asking $300 or best offer shoot me an offer. I can throw in a USB Bluetooth adapter for $10 as well if you'd need.,computers,Gaming PC Great Budget and entry level gaming PC Comes with a new version of Windows 10 installed on a 256GB SSD and also has a 1TB Hard Drive inside Has a fan controller to turn to fans up or down on the PC and the CPU cooler does a great job of keeping everything cool. CPU: Xeon E3 1245v5 (4-core 8-threads 3.90GHz) GPU: AMD RX 580 RAM: 16GB DDR4 PSU: 650W Thermaltake Case: NZXT with plenty of room for any type of build and can fit many more drives. The cable management could be better but I just installed a brand new power supply and admittedly did not care to hide any wires better as I have just upgraded to a new PC myself. Asking $300 or best offer shoot me an offer. I can throw in a USB Bluetooth adapter for $10 as well if you'd need.,computers,True,,computers,True
Lenovo Legion 5,"Newer Gaming Computer Bought to have something to use while repairing an upgraded to windows 11 Pro. No longer Need. Just under $1500 invested including cost to update to Win 11 Pro. The operating system will be set like a new computer Will not respond to text Messages because of scammers. if text, leave a call back number and best time to call. Also e-mail with call back number also.",computers,"Lenovo Legion 5 Newer Gaming Computer Bought to have something to use while repairing an upgraded to windows 11 Pro. No longer Need. Just under $1500 invested including cost to update to Win 11 Pro. The operating system will be set like a new computer Will not respond to text Messages because of scammers. if text, leave a call back number and best time to call. Also e-mail with call back number also.",computers,True,,computers,True
Gaming PC for sale,"Works perfectly fine with no issues just looking to upgrade. Mini factor Challenger AMD Radeon rx6600 graphics, gigabyte b550m k mother board, built in wifi, ryzen 5 3600 6 core processor No trades. Cash only",computers,"Gaming PC for sale Works perfectly fine with no issues just looking to upgrade. Mini factor Challenger AMD Radeon rx6600 graphics, gigabyte b550m k mother board, built in wifi, ryzen 5 3600 6 core processor No trades. Cash only",computers,True,,computers,True
Gaming PC,"Used gaming PC for sale. Rtx 3060 graphics, 1tb SSD, ryzen 5600x processor, rog strix b450f mother board. Computer works great with no issues, looking to upgrade. Not interested in trades, cash only",computers,"Gaming PC Used gaming PC for sale. Rtx 3060 graphics, 1tb SSD, ryzen 5600x processor, rog strix b450f mother board. Computer works great with no issues, looking to upgrade. Not interested in trades, cash only",computers,True,,computers,True
HP OfficeJet 3830,For Sale: HP OfficeJet 3830 in excellent working condition. Includes two new ink cartridges. call or text five ate five too five nine seven six won one,computers,HP OfficeJet 3830 For Sale: HP OfficeJet 3830 in excellent working condition. Includes two new ink cartridges. call or text five ate five too five nine seven six won one,computers,True,,computer_parts,False
MSI GF63 Gaming Laptop,"This is the gf63, specifically the 2023 model with an rtx 4050 (laptop gpu) and an a i7 processor chip. I added 16 gb of ram so it now has 32gb of ddr4. Very clean case, one to two minor scuff marks. I’ve ran countless games on this thing over the last year or so and it has been beyond reliable. I play heavy pc vr titles and many demanding triple a games and have yet to experience any lag or buffer. The laptop could have lasted me well over 5 more years but I came across a desktop recently and would like to get this off my hands. If you’re looking for a gaming laptop that can run just about whatever you throw at it, that’s this thing. It has multiple built in overclock features that deliver high speed performance. Looking for 750 obo, message with questions.",computers,"MSI GF63 Gaming Laptop This is the gf63, specifically the 2023 model with an rtx 4050 (laptop gpu) and an a i7 processor chip. I added 16 gb of ram so it now has 32gb of ddr4. Very clean case, one to two minor scuff marks. I’ve ran countless games on this thing over the last year or so and it has been beyond reliable. I play heavy pc vr titles and many demanding triple a games and have yet to experience any lag or buffer. The laptop could have lasted me well over 5 more years but I came across a desktop recently and would like to get this off my hands. If you’re looking for a gaming laptop that can run just about whatever you throw at it, that’s this thing. It has multiple built in overclock features that deliver high speed performance. Looking for 750 obo, message with questions.",computers,True,,computers,True
"Asus 27 inch, Full HD, Frameless Monitor (Brand New, Unopened Box)","ASUS VA27EQSB Eye Care Monitor – 27 inch, Full HD, IPS, Frameless, 75Hz, Adaptive-Sync, Low Blue Light, Flicker Free, Ergonomic Design, Wall Mountable Brand new in an unopened box. Amazon accidentally sent me two and initially I waited too long to return it. Great monitor, I have one that I use daily and it’s helped a lot with eye fatigue. Local drop off available.",computers,"Asus 27 inch, Full HD, Frameless Monitor (Brand New, Unopened Box) ASUS VA27EQSB Eye Care Monitor – 27 inch, Full HD, IPS, Frameless, 75Hz, Adaptive-Sync, Low Blue Light, Flicker Free, Ergonomic Design, Wall Mountable Brand new in an unopened box. Amazon accidentally sent me two and initially I waited too long to return it. Great monitor, I have one that I use daily and it’s helped a lot with eye fatigue. Local drop off available.",computers,True,,computer_parts,False
"Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920","Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Mineral Gray Please note: Picture show windows 10 but this one was actually ordered with windows 11 New in Box asking $300",computers,"Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920 Lenovo ThinkBook 15 G2 ITL 20VE00VWUS 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Mineral Gray Please note: Picture show windows 10 but this one was actually ordered with windows 11 New in Box asking $300",computers,True,,computers,True
Mac mini (Late 2014),"Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer",computers,"Mac mini (Late 2014) Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer",computers,True,,computers,True
Mac mini (Late 2014),"Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer",computers,"Mac mini (Late 2014) Mac mini (Late 2014) i5/ 8GB /1TB I have two of the these one is server and the other one is workstation, $100 each or make an offer",computers,True,,computers,True
Lenovo IdeaPad 3 (14IAU7) Laptop model year 2022,"Lenovo IdeaPad 3 14IAU7 Laptop (2022) | 14"" 1920x1080 FHD Windows 11 Home comes with original power pack * Powers up but nothing comes up on the screen, (otherwise Like new condition,) if you can fix it and you want it please make me an offer.",computers,"Lenovo IdeaPad 3 (14IAU7) Laptop model year 2022 Lenovo IdeaPad 3 14IAU7 Laptop (2022) | 14"" 1920x1080 FHD Windows 11 Home comes with original power pack * Powers up but nothing comes up on the screen, (otherwise Like new condition,) if you can fix it and you want it please make me an offer.",computers,True,,computers,True
